District,Date,Confirmed,Recovered,Active,Death
pathanamthitta,07-12-2021,227,199,4148,2
pathanamthitta,08-12-2021,261,186,4221,2
pathanamthitta,09-12-2021,172,214,4109,70
pathanamthitta,10-12-2021,164,172,4101,0
pathanamthitta,11-12-2021,146,222,4024,1
pathanamthitta,12-12-2021,170,298,3896,0
pathanamthitta,13-12-2021,76,192,3779,1
pathanamthitta,14-12-2021,176,169,3766,20
pathanamthitta,15-12-2021,158,139,3764,21
pathanamthitta,16-12-2021,135,208,3691,0
pathanamthitta,17-12-2021,182,145,3727,1
pathanamthitta,18-12-2021,172,313,3586,0
pathanamthitta,19-12-2021,147,194,3522,17
pathanamthitta,20-12-2021,116,145,3490,3
pathanamthitta,21-12-2021,166,339,3316,1
pathanamthitta,22-12-2021,186,143,3354,5
pathanamthitta,23-12-2021,135,157,3331,1
pathanamthitta,24-12-2021,149,120,3337,23
pathanamthitta,25-12-2021,128,170,3274,21
pathanamthitta,26-12-2021,63,127,3210,0
pathanamthitta,27-12-2021,108,100,3210,8
pathanamthitta,28-12-2021,158,209,3159,0
pathanamthitta,29-12-2021,179,144,3193,1
pathanamthitta,30-12-2021,150,119,3195,29
pathanamthitta,31-12-2021,116,147,3163,1
pathanamthitta,01-01-2022,130,124,3167,2
pathanamthitta,02-01-2022,120,133,3154,0
pathanamthitta,03-01-2022,117,120,3151,0
pathanamthitta,04-01-2022,165,169,3142,5
pathanamthitta,05-01-2022,370,125,3387,0
pathanamthitta,06-01-2022,224,101,3506,4
pathanamthitta,07-01-2022,261,220,3548,2
pathanamthitta,08-01-2022,316,184,3638,42
pathanamthitta,09-01-2022,286,188,3736,0
pathanamthitta,10-01-2022,266,258,3741,3
pathanamthitta,11-01-2022,410,247,3903,1
pathanamthitta,12-01-2022,601,235,4267,2
pathanamthitta,13-01-2022,581,156,4691,1
pathanamthitta,14-01-2022,774,329,5134,2
pathanamthitta,15-01-2022,863,321,5676,0
pathanamthitta,16-01-2022,999,476,6199,0
pathanamthitta,17-01-2022,872,487,6583,1
pathanamthitta,18-01-2022,1328,558,7352,1
pathanamthitta,19-01-2022,1944,510,8783,3
pathanamthitta,20-01-2022,1497,492,9785,3
pathanamthitta,21-01-2022,1708,870,10619,4
pathanamthitta,22-01-2022,2012,709,11920,2
pathanamthitta,23-01-2022,1723,1146,12497,0
pathanamthitta,24-01-2022,1065,1124,12403,35
pathanamthitta,25-01-2022,2311,866,13844,4
pathanamthitta,26-01-2022,2039,536,15347,0
pathanamthitta,27-01-2022,2063,548,16856,6
pathanamthitta,28-01-2022,2021,770,18106,1
pathanamthitta,29-01-2022,2176,1748,18531,3
pathanamthitta,30-01-2022,2517,3343,17705,0
pathanamthitta,31-01-2022,1338,2244,16793,6
pathanamthitta,01-02-2022,2678,1746,17659,66
pathanamthitta,02-02-2022,2475,1810,18293,31
pathanamthitta,03-02-2022,3385,5072,16590,16
pathanamthitta,04-02-2022,2069,2472,16171,16
pathanamthitta,05-02-2022,1833,2968,15019,17
pathanamthitta,06-02-2022,1307,2007,14314,5
pathanamthitta,07-02-2022,1053,1950,13388,29
pathanamthitta,08-02-2022,1322,1744,12953,13
pathanamthitta,09-02-2022,1232,1350,12801,34
pathanamthitta,10-02-2022,972,1098,12663,12
pathanamthitta,11-02-2022,785,2533,10891,24
pathanamthitta,12-02-2022,739,1981,9637,12
pathanamthitta,13-02-2022,649,627,9659,0
pathanamthitta,14-02-2022,330,585,9391,13
pathanamthitta,15-02-2022,654,2554,7488,3
pathanamthitta,16-02-2022,555,605,7395,43
pathanamthitta,17-02-2022,447,542,7300,0
pathanamthitta,18-02-2022,386,1312,6371,3
pathanamthitta,19-02-2022,311,751,5923,8
pathanamthitta,20-02-2022,263,678,5485,23
pathanamthitta,21-02-2022,222,519,5184,4
pathanamthitta,22-02-2022,293,387,5085,5
pathanamthitta,23-02-2022,252,260,5071,6
pathanamthitta,24-02-2022,195,550,4714,2
pathanamthitta,25-02-2022,186,413,4469,18
pathanamthitta,26-02-2022,159,318,4309,1
pathanamthitta,27-02-2022,142,277,4174,0
pathanamthitta,28-02-2022,120,206,4084,4
pathanamthitta,01-03-2022,189,245,4017,11
pathanamthitta,02-03-2022,121,196,3937,5
pathanamthitta,03-03-2022,100,243,3791,3
pathanamthitta,04-03-2022,118,203,3701,5
pathanamthitta,05-03-2022,97,162,3636,0
pathanamthitta,06-03-2022,99,194,3541,0
pathanamthitta,07-03-2022,71,144,3468,0
pathanamthitta,08-03-2022,136,120,3456,28
pathanamthitta,09-03-2022,82,101,3437,0
pathanamthitta,10-03-2022,115,170,3377,5
pathanamthitta,11-03-2022,82,100,3359,0
pathanamthitta,12-03-2022,75,112,3322,0
pathanamthitta,13-03-2022,79,101,3298,2
pathanamthitta,14-03-2022,43,68,3273,0
pathanamthitta,15-03-2022,76,71,3278,0
pathanamthitta,16-03-2022,65,58,3285,0
pathanamthitta,17-03-2022,43,108,3220,0
pathanamthitta,18-03-2022,49,72,3192,5
pathanamthitta,19-03-2022,46,77,3131,30
pathanamthitta,20-03-2022,29,63,3096,1
pathanamthitta,21-03-2022,13,38,3071,0
pathanamthitta,22-03-2022,50,47,3074,0
pathanamthitta,23-03-2022,61,25,3110,0
pathanamthitta,24-03-2022,37,53,3094,0
pathanamthitta,25-03-2022,43,59,3078,0
pathanamthitta,26-03-2022,40,50,3067,1
pathanamthitta,27-03-2022,30,38,3046,13
pathanamthitta,28-03-2022,20,26,3040,0
pathanamthitta,29-03-2022,29,29,3040,0
pathanamthitta,30-03-2022,30,20,3050,0
pathanamthitta,31-03-2022,23,64,2998,11
pathanamthitta,01-04-2022,29,0,3026,1
pathanamthitta,02-04-2022,18,12,3032,0
pathanamthitta,03-04-2022,19,14,3037,0
pathanamthitta,04-04-2022,23,7,3053,0
pathanamthitta,05-04-2022,30,5,3078,0
pathanamthitta,06-04-2022,15,30,3062,1
pathanamthitta,07-04-2022,13,23,3052,0
pathanamthitta,08-04-2022,16,29,3039,0
pathanamthitta,09-04-2022,12,18,3033,0
pathanamthitta,10-04-2022,10,19,3024,0
pathanamthitta,11-04-2022,6,23,3007,0
pathanamthitta,12-04-2022,15,30,2992,0
pathanamthitta,13-04-2022,12,15,2988,1
pathanamthitta,14-04-2022,9,13,2983,1
pathanamthitta,15-04-2022,10,16,2977,0
pathanamthitta,16-04-2022,11,12,2976,0
pathanamthitta,17-04-2022,18,10,2984,0
pathanamthitta,18-04-2022,7,6,2985,0
pathanamthitta,19-04-2022,18,15,2982,6
pathanamthitta,20-04-2022,13,15,2964,16
pathanamthitta,21-04-2022,17,0,2972,9
pathanamthitta,22-04-2022,31,10,2993,0
pathanamthitta,23-04-2022,17,11,2999,0
pathanamthitta,24-04-2022,18,18,2999,0
pathanamthitta,25-04-2022,14,7,3006,0
pathanamthitta,26-04-2022,17,18,3005,0
pathanamthitta,27-04-2022,17,13,3009,0
pathanamthitta,28-04-2022,29,17,3021,0
pathanamthitta,29-04-2022,21,31,3011,0
pathanamthitta,30-04-2022,8,17,3002,0
pathanamthitta,01-05-2022,9,18,2993,0
pathanamthitta,02-05-2022,11,14,2990,0
pathanamthitta,03-05-2022,16,17,2989,0
pathanamthitta,04-05-2022,16,17,2988,0
pathanamthitta,05-05-2022,23,29,2982,0
pathanamthitta,06-05-2022,21,21,2982,0
pathanamthitta,07-05-2022,26,8,3000,0
pathanamthitta,08-05-2022,23,9,3014,0
pathanamthitta,09-05-2022,19,11,3007,15
pathanamthitta,10-05-2022,32,16,3023,0
pathanamthitta,11-05-2022,35,16,3042,0
pathanamthitta,12-05-2022,10,23,3029,0
pathanamthitta,13-05-2022,27,21,3035,0
pathanamthitta,14-05-2022,30,26,3039,0
pathanamthitta,15-05-2022,16,23,3032,0
pathanamthitta,16-05-2022,5,19,3018,0
pathanamthitta,17-05-2022,30,32,3016,0
pathanamthitta,18-05-2022,31,35,3012,0
pathanamthitta,19-05-2022,24,10,3026,0
pathanamthitta,20-05-2022,22,27,3021,0
pathanamthitta,21-05-2022,25,30,3016,0
pathanamthitta,22-05-2022,27,16,3027,0
pathanamthitta,23-05-2022,28,5,3050,0
pathanamthitta,24-05-2022,40,30,3058,2
pathanamthitta,25-05-2022,28,33,3053,0
pathanamthitta,26-05-2022,32,24,3061,0
pathanamthitta,27-05-2022,38,22,3077,0
pathanamthitta,28-05-2022,31,25,3083,0
pathanamthitta,29-05-2022,53,27,3109,0
pathanamthitta,30-05-2022,16,28,3097,0
pathanamthitta,31-05-2022,69,40,3126,0
pathanamthitta,01-06-2022,72,28,3170,0
pathanamthitta,02-06-2022,67,32,3205,0
pathanamthitta,03-06-2022,72,38,3238,1
pathanamthitta,04-06-2022,105,31,3312,0
pathanamthitta,05-06-2022,67,53,3326,0
pathanamthitta,06-06-2022,70,16,3380,0
pathanamthitta,07-06-2022,134,69,3445,0
pathanamthitta,08-06-2022,123,72,3494,2
pathanamthitta,09-06-2022,111,67,3538,0
pathanamthitta,10-06-2022,113,72,3579,0
pathanamthitta,11-06-2022,126,105,3600,0
pathanamthitta,12-06-2022,86,67,3619,0
pathanamthitta,13-06-2022,139,70,3688,0
pathanamthitta,14-06-2022,201,134,3755,0
pathanamthitta,15-06-2022,215,123,3844,3
pathanamthitta,16-06-2022,178,111,3911,0
pathanamthitta,17-06-2022,200,113,3998,0
pathanamthitta,18-06-2022,201,123,4076,0
pathanamthitta,19-06-2022,222,86,4212,0
pathanamthitta,20-06-2022,124,139,4197,0
pathanamthitta,21-06-2022,309,201,4292,13
pathanamthitta,22-06-2022,245,215,4322,0
pathanamthitta,23-06-2022,251,178,4395,0
pathanamthitta,24-06-2022,257,200,4452,0
pathanamthitta,25-06-2022,211,201,4462,0
pathanamthitta,26-06-2022,273,222,4508,5
pathanamthitta,27-06-2022,168,124,4552,0
pathanamthitta,28-06-2022,260,309,4503,0
pathanamthitta,29-06-2022,304,245,4562,0
pathanamthitta,30-06-2022,237,251,4548,0
pathanamthitta,01-07-2022,212,257,4503,0
pathanamthitta,02-07-2022,226,211,4515,3
pathanamthitta,03-07-2022,279,273,4521,0
pathanamthitta,04-07-2022,139,168,4492,0
pathanamthitta,05-07-2022,253,260,4484,1
pathanamthitta,06-07-2022,224,304,4404,0
pathanamthitta,07-07-2022,244,237,4411,0
pathanamthitta,08-07-2022,208,212,4404,3
pathanamthitta,09-07-2022,202,226,4380,0
pathanamthitta,10-07-2022,177,279,4278,0
pathanamthitta,11-07-2022,141,139,4280,0
pathanamthitta,12-07-2022,219,253,4246,0
pathanamthitta,13-07-2022,205,224,4227,0
pathanamthitta,14-07-2022,233,244,4216,0
pathanamthitta,15-07-2022,171,208,4179,0
pathanamthitta,16-07-2022,230,202,4207,0
pathanamthitta,17-07-2022,147,177,4177,0
pathanamthitta,18-07-2022,134,141,4170,0
pathanamthitta,20-07-2022,169,205,4130,4
pathanamthitta,21-07-2022,153,233,4050,0
pathanamthitta,22-07-2022,165,171,4044,0
pathanamthitta,19-07-2022,171,219,3992,4
pathanamthitta,23-07-2022,138,230,3896,4
pathanamthitta,24-07-2022,123,147,3872,0
pathanamthitta,25-07-2022,104,147,3826,3
pathanamthitta,26-07-2022,179,171,3834,0
pathanamthitta,27-07-2022,126,169,3791,0
pathanamthitta,28-07-2022,117,153,3755,0
pathanamthitta,29-07-2022,104,153,3706,0
pathanamthitta,30-07-2022,129,138,3697,0
pathanamthitta,31-07-2022,97,138,3656,0
pathanamthitta,01-08-2022,81,104,3633,0
pathanamthitta,02-08-2022,132,179,3586,0
pathanamthitta,03-08-2022,100,126,3555,5
pathanamthitta,04-08-2022,102,117,3540,0
pathanamthitta,05-08-2022,84,104,3515,5
pathanamthitta,06-08-2022,89,129,3471,4
pathanamthitta,07-08-2022,70,97,3444,0
pathanamthitta,08-08-2022,59,81,3422,0
pathanamthitta,09-08-2022,82,132,3372,0
pathanamthitta,10-08-2022,74,100,3341,5
pathanamthitta,11-08-2022,95,102,3334,0
pathanamthitta,12-08-2022,59,84,3309,0
pathanamthitta,13-08-2022,53,89,3273,0
pathanamthitta,14-08-2022,66,70,3269,0
pathanamthitta,15-08-2022,39,59,3249,0
pathanamthitta,16-08-2022,83,82,3232,18
pathanamthitta,17-08-2022,91,82,3241,0
pathanamthitta,18-08-2022,87,95,3233,0
pathanamthitta,19-08-2022,46,59,3220,0
pathanamthitta,20-08-2022,93,53,3260,0
pathanamthitta,21-08-2022,55,66,3249,0
pathanamthitta,22-08-2022,62,19,3292,0
pathanamthitta,23-08-2022,88,83,3297,0
pathanamthitta,24-08-2022,84,91,3290,0
pathanamthitta,25-08-2022,75,91,3274,0
pathanamthitta,26-08-2022,86,46,3314,0
pathanamthitta,27-08-2022,93,93,3310,4
pathanamthitta,28-08-2022,52,55,3307,0
pathanamthitta,29-08-2022,58,55,3310,0
pathanamthitta,30-08-2022,110,88,3332,0
pathanamthitta,01-09-2022,69,75,3326,0
pathanamthitta,02-09-2022,98,86,3338,0
pathanamthitta,03-09-2022,71,93,3316,0
pathanamthitta,04-09-2022,79,52,3343,0
pathanamthitta,05-09-2022,67,52,3358,0
pathanamthitta,06-09-2022,118,110,3366,0
pathanamthitta,07-09-2022,107,80,3390,3
pathanamthitta,08-09-2022,93,69,3414,0
pathanamthitta,09-09-2022,84,98,3400,0
allapuzha,02-02-2020,1,0,1,0
allapuzha,16-02-2020,0,1,0,0
allapuzha,24-03-2020,1,0,1,0
allapuzha,04-04-2020,1,0,2,0
allapuzha,07-04-2020,0,1,1,0
allapuzha,08-04-2020,2,0,3,0
allapuzha,17-04-2020,0,1,2,0
allapuzha,20-04-2020,0,2,0,0
allapuzha,15-05-2020,2,0,2,0
allapuzha,18-05-2020,2,0,4,0
allapuzha,19-05-2020,1,0,5,0
allapuzha,20-05-2020,1,0,6,0
allapuzha,21-05-2020,2,0,8,0
allapuzha,23-05-2020,5,0,13,0
allapuzha,24-05-2020,4,0,17,0
allapuzha,25-05-2020,3,0,20,0
allapuzha,26-05-2020,3,1,22,0
allapuzha,27-05-2020,7,1,28,0
allapuzha,28-05-2020,1,0,29,0
allapuzha,29-05-2020,3,0,32,0
allapuzha,30-05-2020,2,0,33,1
allapuzha,31-05-2020,6,0,39,0
allapuzha,01-06-2020,2,0,41,0
allapuzha,02-06-2020,10,0,51,0
allapuzha,03-06-2020,7,1,57,0
allapuzha,04-06-2020,8,0,65,0
allapuzha,05-06-2020,5,4,66,0
allapuzha,06-06-2020,4,0,70,0
allapuzha,07-06-2020,7,3,74,0
allapuzha,08-06-2020,5,0,79,0
allapuzha,09-06-2020,11,2,88,0
allapuzha,10-06-2020,1,7,82,0
allapuzha,12-06-2020,13,0,95,0
allapuzha,13-06-2020,9,0,104,0
allapuzha,14-06-2020,0,2,102,0
allapuzha,15-06-2020,5,0,107,0
allapuzha,16-06-2020,7,5,109,0
allapuzha,17-06-2020,1,16,94,0
allapuzha,18-06-2020,9,10,93,0
allapuzha,19-06-2020,13,4,102,0
allapuzha,20-06-2020,4,12,94,0
allapuzha,21-06-2020,10,10,94,0
allapuzha,22-06-2020,12,1,105,0
allapuzha,23-06-2020,19,0,124,0
allapuzha,24-06-2020,15,13,126,0
allapuzha,25-06-2020,18,3,141,0
allapuzha,26-06-2020,21,0,162,0
allapuzha,27-06-2020,13,6,169,0
allapuzha,28-06-2020,10,5,174,0
allapuzha,29-06-2020,5,9,170,0
allapuzha,30-06-2020,9,0,179,0
allapuzha,01-07-2020,8,9,178,0
allapuzha,02-07-2020,16,8,186,0
allapuzha,03-07-2020,21,2,205,0
allapuzha,04-07-2020,20,36,189,0
allapuzha,05-07-2020,13,2,200,0
allapuzha,06-07-2020,15,7,208,0
allapuzha,07-07-2020,18,4,221,0
allapuzha,08-07-2020,18,16,223,0
allapuzha,09-07-2020,22,8,237,0
allapuzha,10-07-2020,50,24,263,0
allapuzha,11-07-2020,87,11,339,0
allapuzha,12-07-2020,57,2,393,1
allapuzha,13-07-2020,119,7,505,0
allapuzha,14-07-2020,34,17,521,1
allapuzha,15-07-2020,20,0,541,0
allapuzha,16-07-2020,20,13,548,0
allapuzha,17-07-2020,57,7,598,0
allapuzha,18-07-2020,42,36,604,0
allapuzha,19-07-2020,52,34,622,0
allapuzha,20-07-2020,53,10,665,0
allapuzha,21-07-2020,46,72,639,0
allapuzha,22-07-2020,120,19,740,0
allapuzha,23-07-2020,82,39,783,0
allapuzha,24-07-2020,44,49,777,1
allapuzha,25-07-2020,102,70,809,0
allapuzha,26-07-2020,46,50,805,0
allapuzha,27-07-2020,30,150,685,0
allapuzha,28-07-2020,84,80,688,1
allapuzha,29-07-2020,38,35,688,0
allapuzha,30-07-2020,55,20,721,0
allapuzha,31-07-2020,35,25,731,0
allapuzha,01-08-2020,67,100,698,0
allapuzha,02-08-2020,38,15,721,0
allapuzha,03-08-2020,101,50,771,1
allapuzha,04-08-2020,126,55,842,0
allapuzha,05-08-2020,108,60,890,0
allapuzha,06-08-2020,99,30,959,0
allapuzha,07-08-2020,61,70,949,1
allapuzha,08-08-2020,169,100,1017,1
allapuzha,09-08-2020,110,35,1092,0
allapuzha,10-08-2020,30,25,1097,0
allapuzha,11-08-2020,146,70,1173,0
allapuzha,12-08-2020,118,60,1231,0
allapuzha,13-08-2020,72,70,1233,0
allapuzha,14-08-2020,113,66,1280,0
allapuzha,15-08-2020,118,80,1318,0
allapuzha,16-08-2020,86,30,1374,0
allapuzha,17-08-2020,139,111,1401,2
allapuzha,18-08-2020,126,65,1462,0
allapuzha,19-08-2020,253,65,1650,0
allapuzha,20-08-2020,198,75,1773,0
allapuzha,21-08-2020,155,67,1860,1
allapuzha,22-08-2020,87,125,1822,0
allapuzha,23-08-2020,241,53,2009,1
allapuzha,24-08-2020,60,150,1919,0
allapuzha,25-08-2020,170,60,2027,2
allapuzha,26-08-2020,193,95,2125,0
allapuzha,27-08-2020,172,130,2166,1
allapuzha,28-08-2020,286,150,2302,0
allapuzha,29-08-2020,175,236,2241,0
allapuzha,30-08-2020,92,258,2075,0
allapuzha,31-08-2020,137,75,2137,0
allapuzha,01-09-2020,32,302,1867,0
allapuzha,02-09-2020,159,288,1738,0
allapuzha,03-09-2020,87,212,1613,0
allapuzha,04-09-2020,106,438,1281,0
allapuzha,05-09-2020,131,32,1380,0
allapuzha,06-09-2020,221,36,1564,1
allapuzha,07-09-2020,78,132,1510,0
allapuzha,08-09-2020,217,147,1580,0
allapuzha,09-09-2020,240,83,1737,0
allapuzha,10-09-2020,267,87,1916,1
allapuzha,11-09-2020,200,199,1915,2
allapuzha,12-09-2020,163,146,1932,0
allapuzha,13-09-2020,252,46,2138,0
allapuzha,14-09-2020,107,198,2047,0
allapuzha,15-09-2020,338,234,2151,0
allapuzha,16-09-2020,323,120,2354,0
allapuzha,17-09-2020,367,196,2525,0
allapuzha,18-09-2020,274,146,2653,0
allapuzha,19-09-2020,348,224,2777,0
allapuzha,20-09-2020,219,202,2794,0
allapuzha,21-09-2020,112,234,2672,0
allapuzha,22-09-2020,403,231,2844,0
allapuzha,23-09-2020,501,167,3178,0
allapuzha,24-09-2020,453,183,3440,7
allapuzha,25-09-2020,551,218,3768,4
allapuzha,26-09-2020,414,335,3843,4
allapuzha,27-09-2020,476,306,4012,1
allapuzha,28-09-2020,249,349,3910,2
allapuzha,29-09-2020,524,273,4161,0
allapuzha,30-09-2020,679,302,4535,3
allapuzha,01-10-2020,804,191,5147,1
allapuzha,02-10-2020,605,342,5406,3
allapuzha,03-10-2020,633,486,5553,0
allapuzha,04-10-2020,544,608,5485,4
allapuzha,05-10-2020,199,387,5293,4
allapuzha,06-10-2020,424,302,5414,1
allapuzha,07-10-2020,672,393,5692,1
allapuzha,08-10-2020,317,457,5552,0
allapuzha,09-10-2020,793,348,5995,2
allapuzha,10-10-2020,843,526,6312,0
allapuzha,11-10-2020,619,729,6198,4
allapuzha,12-10-2020,618,594,6220,2
allapuzha,13-10-2020,488,534,6170,4
allapuzha,14-10-2020,456,574,6049,2
allapuzha,15-10-2020,521,465,6104,0
allapuzha,16-10-2020,563,181,6486,0
allapuzha,17-10-2020,629,529,6583,2
allapuzha,18-10-2020,385,368,6598,1
allapuzha,19-10-2020,340,338,6600,0
allapuzha,20-10-2020,592,286,6903,2
allapuzha,21-10-2020,820,769,6952,1
allapuzha,22-10-2020,837,769,7019,1
allapuzha,23-10-2020,716,192,7536,7
allapuzha,24-10-2020,706,472,7769,1
allapuzha,25-10-2020,542,869,7437,5
allapuzha,26-10-2020,332,497,7270,2
allapuzha,27-10-2020,647,532,7385,0
allapuzha,28-10-2020,790,366,7807,2
allapuzha,29-10-2020,788,368,8224,3
allapuzha,30-10-2020,664,722,8165,1
allapuzha,31-10-2020,645,571,8237,2
allapuzha,01-11-2020,616,778,8072,3
allapuzha,02-11-2020,498,793,7772,3
allapuzha,03-11-2020,760,656,7875,1
allapuzha,04-11-2020,765,672,7968,0
allapuzha,05-11-2020,660,521,8104,3
allapuzha,06-11-2020,643,321,8426,0
allapuzha,07-11-2020,696,549,8569,4
allapuzha,08-11-2020,479,471,8574,3
allapuzha,09-11-2020,353,792,8131,4
allapuzha,10-11-2020,641,559,8213,0
allapuzha,11-11-2020,521,716,8017,1
allapuzha,12-11-2020,568,371,8211,3
allapuzha,13-11-2020,468,415,8262,2
allapuzha,14-11-2020,542,648,8154,2
allapuzha,15-11-2020,496,623,8027,0
allapuzha,16-11-2020,226,658,7594,0
allapuzha,17-11-2020,364,397,7560,1
allapuzha,18-11-2020,637,368,7825,3
allapuzha,19-11-2020,527,626,7725,1
allapuzha,20-11-2020,395,824,7293,3
allapuzha,21-11-2020,383,919,6752,5
allapuzha,22-11-2020,433,383,6797,5
allapuzha,23-11-2020,259,252,6803,1
allapuzha,24-11-2020,390,254,6932,7
allapuzha,25-11-2020,546,899,6577,2
allapuzha,26-11-2020,347,852,6068,4
allapuzha,27-11-2020,236,251,6050,3
allapuzha,28-11-2020,309,231,6122,6
allapuzha,29-11-2020,381,896,5603,4
allapuzha,30-11-2020,275,765,5111,2
allapuzha,01-12-2020,279,542,4847,1
allapuzha,02-12-2020,437,922,4360,2
allapuzha,03-12-2020,408,537,4225,6
allapuzha,04-12-2020,394,548,4071,0
allapuzha,05-12-2020,365,551,3885,0
allapuzha,06-12-2020,272,468,3685,4
allapuzha,07-12-2020,287,312,3657,3
allapuzha,08-12-2020,241,361,3535,2
allapuzha,09-12-2020,194,363,3363,3
allapuzha,10-12-2020,289,208,3444,0
allapuzha,11-12-2020,396,249,3590,1
allapuzha,12-12-2020,437,425,3601,1
allapuzha,13-12-2020,218,425,3391,2
allapuzha,14-12-2020,220,302,3309,0
allapuzha,15-12-2020,322,233,3396,2
allapuzha,16-12-2020,441,366,3466,4
allapuzha,17-12-2020,330,484,3308,4
allapuzha,18-12-2020,324,211,3420,1
allapuzha,19-12-2020,465,262,3617,6
allapuzha,20-12-2020,254,433,3434,3
allapuzha,21-12-2020,242,202,3472,2
allapuzha,22-12-2020,329,212,3586,3
allapuzha,23-12-2020,431,270,3744,3
allapuzha,24-12-2020,272,202,3813,1
allapuzha,25-12-2020,357,224,3946,0
allapuzha,26-12-2020,259,356,3847,2
allapuzha,27-12-2020,231,208,3868,2
allapuzha,28-12-2020,188,203,3853,0
allapuzha,29-12-2020,352,237,3968,0
allapuzha,30-12-2020,463,479,3948,4
allapuzha,31-12-2020,425,516,3856,1
allapuzha,01-01-2021,364,393,3826,1
allapuzha,02-01-2021,382,346,3860,2
allapuzha,03-01-2021,270,223,3906,1
allapuzha,04-01-2021,230,240,3894,2
allapuzha,05-01-2021,391,304,3981,0
allapuzha,06-01-2021,446,379,4046,2
allapuzha,07-01-2021,432,485,3991,2
allapuzha,08-01-2021,341,366,3966,0
allapuzha,09-01-2021,318,302,3978,4
allapuzha,10-01-2021,265,218,4021,4
allapuzha,11-01-2021,186,441,3765,1
allapuzha,12-01-2021,349,175,3935,4
allapuzha,13-01-2021,432,487,3878,2
allapuzha,14-01-2021,347,485,3736,4
allapuzha,15-01-2021,353,234,3853,2
allapuzha,16-01-2021,355,442,3763,3
allapuzha,17-01-2021,302,512,3551,2
allapuzha,18-01-2021,179,559,3167,4
allapuzha,19-01-2021,475,203,3439,0
allapuzha,20-01-2021,422,264,3594,3
allapuzha,21-01-2021,415,398,3609,2
allapuzha,22-01-2021,409,387,3630,1
allapuzha,23-01-2021,474,390,3713,1
allapuzha,24-01-2021,284,395,3600,2
allapuzha,25-01-2021,271,487,3381,3
allapuzha,26-01-2021,481,226,3635,1
allapuzha,27-01-2021,360,299,3689,5
allapuzha,28-01-2021,432,391,3728,2
allapuzha,29-01-2021,421,244,3905,0
allapuzha,30-01-2021,526,394,4036,1
allapuzha,31-01-2021,371,471,3934,2
allapuzha,01-02-2021,256,493,3694,3
allapuzha,02-02-2021,313,249,3758,0
allapuzha,03-02-2021,395,359,3791,3
allapuzha,04-02-2021,559,312,4037,1
allapuzha,05-02-2021,310,594,3751,2
allapuzha,06-02-2021,410,366,3795,0
allapuzha,07-02-2021,368,257,3904,2
allapuzha,08-02-2021,317,467,3752,2
allapuzha,09-02-2021,338,279,3809,2
allapuzha,10-02-2021,411,394,3826,0
allapuzha,11-02-2021,342,423,3738,6
allapuzha,12-02-2021,472,356,3850,4
allapuzha,13-02-2021,506,392,3964,0
allapuzha,14-02-2021,349,413,3896,4
allapuzha,15-02-2021,254,353,3796,1
allapuzha,16-02-2021,381,214,3961,2
allapuzha,17-02-2021,339,330,3968,2
allapuzha,18-02-2021,251,429,3790,0
allapuzha,19-02-2021,440,305,3921,4
allapuzha,20-02-2021,382,361,3940,2
allapuzha,21-02-2021,290,375,3854,1
allapuzha,22-02-2021,266,531,3588,1
allapuzha,23-02-2021,275,381,3479,3
allapuzha,24-02-2021,246,374,3351,0
allapuzha,25-02-2021,275,534,3089,3
allapuzha,26-02-2021,272,263,3097,1
allapuzha,27-02-2021,308,578,2826,1
allapuzha,28-02-2021,247,390,2679,4
allapuzha,01-03-2021,137,417,2396,2
allapuzha,02-03-2021,161,112,2444,1
allapuzha,03-03-2021,210,112,2539,3
allapuzha,04-03-2021,223,226,2532,4
allapuzha,05-03-2021,207,307,2429,3
